Scenarios,Camps Name,Mu,delta_D,alpha,delta_R,lambda_C,lambda_S,omega,Supply,Optimal Allocated Aid
Scenario 83,Camp 4,6,40,0.25,3,4282.8,4500.96,-389.4556186,3786,1262
Scenario 83,Camp 5,6,40,0.25,3,2483.6,742.52,-225.9601543,3786,564
Scenario 83,Camp 6,6,40,0.25,3,1698.4,2074,-154.6080571,3786,520
Scenario 83,Camp 7,6,40,0.25,3,2174.4,1628.42,-197.8627714,3786,590
Scenario 83,Camp 1,6,40,0.25,3,428.4,2882.1,-39.20119299,5048,324
Scenario 83,Camp 2,6,40,0.25,3,642.6,2860.68,-58.66600837,5048,412
Scenario 83,Camp 3,6,40,0.25,3,1071,2817.84,-97.59538821,5048,560
Scenario 83,Camp 4,6,40,0.25,3,4282.8,4500.96,-389.4556186,5048,1628
Scenario 83,Camp 5,6,40,0.25,3,2483.6,742.52,-225.9601543,5048,698
Scenario 83,Camp 6,6,40,0.25,3,1698.4,2074,-154.6080571,5048,678
Scenario 83,Camp 7,6,40,0.25,3,2174.4,1628.42,-197.8627714,5048,748
Scenario 83,Camp 1,6,40,0.25,3,428.4,2882.1,-39.20119299,6310,462
Scenario 83,Camp 2,6,40,0.25,3,642.6,2860.68,-58.66600837,6310,558
Scenario 83,Camp 3,6,40,0.25,3,1071,2817.84,-97.59538821,6310,722
Scenario 83,Camp 4,6,40,0.25,3,4282.8,4500.96,-389.4556186,6310,1994
Scenario 83,Camp 5,6,40,0.25,3,2483.6,742.52,-225.9601543,6310,834
Scenario 83,Camp 6,6,40,0.25,3,1698.4,2074,-154.6080571,6310,834
Scenario 83,Camp 7,6,40,0.25,3,2174.4,1628.42,-197.8627714,6310,906
Scenario 84,Camp 1,6,50,0.25,3,428.4,2882.1,-23.15743029,3786,150
Scenario 84,Camp 2,6,50,0.25,3,642.6,2860.68,-34.65593506,3786,234
Scenario 84,Camp 3,6,50,0.25,3,1071,2817.84,-57.65279641,3786,378
Scenario 84,Camp 4,6,50,0.25,3,4282.8,4500.96,-230.0642059,3786,1284
Scenario 84,Camp 5,6,50,0.25,3,2483.6,742.52,-133.4820734,3786,606
Scenario 84,Camp 6,6,50,0.25,3,1698.4,2074,-91.3320496,3786,524
Scenario 84,Camp 7,6,50,0.25,3,2174.4,1628.42,-116.8840279,3786,610
Scenario 84,Camp 1,6,50,0.25,3,428.4,2882.1,-23.15743029,5048,288
Scenario 84,Camp 2,6,50,0.25,3,642.6,2860.68,-34.65593506,5048,380
Scenario 84,Camp 3,6,50,0.25,3,1071,2817.84,-57.65279641,5048,540
Scenario 84,Camp 4,6,50,0.25,3,4282.8,4500.96,-230.0642059,5048,1650
Scenario 84,Camp 5,6,50,0.25,3,2483.6,742.52,-133.4820734,5048,740
Scenario 84,Camp 6,6,50,0.25,3,1698.4,2074,-91.3320496,5048,682
Scenario 84,Camp 7,6,50,0.25,3,2174.4,1628.42,-116.8840279,5048,768
Scenario 84,Camp 1,6,50,0.25,3,428.4,2882.1,-23.15743029,6310,426
Scenario 84,Camp 2,6,50,0.25,3,642.6,2860.68,-34.65593506,6310,526
Scenario 84,Camp 3,6,50,0.25,3,1071,2817.84,-57.65279641,6310,702
Scenario 84,Camp 4,6,50,0.25,3,4282.8,4500.96,-230.0642059,6310,2016
Scenario 84,Camp 5,6,50,0.25,3,2483.6,742.52,-133.4820734,6310,874
Scenario 84,Camp 6,6,50,0.25,3,1698.4,2074,-91.3320496,6310,838
Scenario 84,Camp 7,6,50,0.25,3,2174.4,1628.42,-116.8840279,6310,928
Scenario 85,Camp 1,1,20,0.5,3,428.4,2882.1,813.6743929,22716,1040
Scenario 85,Camp 2,1,20,0.5,3,642.6,2860.68,1220.037616,22716,1128
Scenario 85,Camp 3,1,20,0.5,3,1071,2817.84,2032.763916,22716,1880
Scenario 85,Camp 4,1,20,0.5,3,4282.8,4500.96,8125.933994,22716,7514
Scenario 85,Camp 5,1,20,0.5,3,2483.6,742.52,4712.635691,22716,4358
Scenario 85,Camp 6,1,20,0.5,3,1698.4,2074,3223.017049,22716,2980
Scenario 85,Camp 7,1,20,0.5,3,2174.4,1628.42,4126.046182,22716,3816
Scenario 85,Camp 1,1,20,0.5,3,428.4,2882.1,813.6743929,30288,1694
Scenario 85,Camp 2,1,20,0.5,3,642.6,2860.68,1220.037616,30288,2110
Scenario 85,Camp 3,1,20,0.5,3,1071,2817.84,2032.763916,30288,2942
Scenario 85,Camp 4,1,20,0.5,3,4282.8,4500.96,8125.933994,30288,9750
Scenario 85,Camp 5,1,20,0.5,3,2483.6,742.52,4712.635691,30288,5086
Scenario 85,Camp 6,1,20,0.5,3,1698.4,2074,3223.017049,30288,3954
Scenario 85,Camp 7,1,20,0.5,3,2174.4,1628.42,4126.046182,30288,4752
Scenario 85,Camp 1,1,20,0.5,3,428.4,2882.1,813.6743929,37860,2522
Scenario 85,Camp 2,1,20,0.5,3,642.6,2860.68,1220.037616,37860,2988
Scenario 85,Camp 3,1,20,0.5,3,1071,2817.84,2032.763916,37860,3914
Scenario 85,Camp 4,1,20,0.5,3,4282.8,4500.96,8125.933994,37860,11946
Scenario 85,Camp 5,1,20,0.5,3,2483.6,742.52,4712.635691,37860,5892
Scenario 85,Camp 6,1,20,0.5,3,1698.4,2074,3223.017049,37860,4896
Scenario 85,Camp 7,1,20,0.5,3,2174.4,1628.42,4126.046182,37860,5702
Scenario 86,Camp 1,1,30,0.5,3,428.4,2882.1,987.578299,22716,762
Scenario 86,Camp 2,1,30,0.5,3,642.6,2860.68,1480.792175,22716,1142
Scenario 86,Camp 3,1,30,0.5,3,1071,2817.84,2467.219748,22716,1904
Scenario 86,Camp 4,1,30,0.5,3,4282.8,4500.96,9862.662684,22716,7612
Scenario 86,Camp 5,1,30,0.5,3,2483.6,742.52,5719.851552,22716,4414
Scenario 86,Camp 6,1,30,0.5,3,1698.4,2074,3911.861702,22716,3018
Scenario 86,Camp 7,1,30,0.5,3,2174.4,1628.42,5007.892231,22716,3864
Scenario 86,Camp 1,1,30,0.5,3,428.4,2882.1,987.578299,30288,1458
Scenario 86,Camp 2,1,30,0.5,3,642.6,2860.68,1480.792175,30288,1936
Scenario 86,Camp 3,1,30,0.5,3,1071,2817.84,2467.219748,30288,2886
Scenario 86,Camp 4,1,30,0.5,3,4282.8,4500.96,9862.662684,30288,9508
Scenario 86,Camp 5,1,30,0.5,3,2483.6,742.52,5719.851552,30288,5514
Scenario 86,Camp 6,1,30,0.5,3,1698.4,2074,3911.861702,30288,4158
Scenario 86,Camp 7,1,30,0.5,3,2174.4,1628.42,5007.892231,30288,4828
Scenario 86,Camp 1,1,30,0.5,3,428.4,2882.1,987.578299,37860,2144
Scenario 86,Camp 2,1,30,0.5,3,642.6,2860.68,1480.792175,37860,2660
Scenario 86,Camp 3,1,30,0.5,3,1071,2817.84,2467.219748,37860,3692
Scenario 86,Camp 4,1,30,0.5,3,4282.8,4500.96,9862.662684,37860,12172
Scenario 86,Camp 5,1,30,0.5,3,2483.6,742.52,5719.851552,37860,6328
Scenario 86,Camp 6,1,30,0.5,3,1698.4,2074,3911.861702,37860,4938
Scenario 86,Camp 7,1,30,0.5,3,2174.4,1628.42,5007.892231,37860,5926
Scenario 87,Camp 1,1,40,0.5,3,428.4,2882.1,1110.965084,22716,762
Scenario 87,Camp 2,1,40,0.5,3,642.6,2860.68,1665.800478,22716,1142
Scenario 87,Camp 3,1,40,0.5,3,1071,2817.84,2775.471066,22716,1904
Scenario 87,Camp 4,1,40,0.5,3,4282.8,4500.96,11094.8913,22716,7612
Scenario 87,Camp 5,1,40,0.5,3,2483.6,742.52,6434.482579,22716,4414
Scenario 87,Camp 6,1,40,0.5,3,1698.4,2074,4400.60476,22716,3018
Scenario 87,Camp 7,1,40,0.5,3,2174.4,1628.42,5633.571959,22716,3864
Scenario 87,Camp 1,1,40,0.5,3,428.4,2882.1,1110.965084,30288,1016
Scenario 87,Camp 2,1,40,0.5,3,642.6,2860.68,1665.800478,30288,1524
Scenario 87,Camp 3,1,40,0.5,3,1071,2817.84,2775.471066,30288,2538
Scenario 87,Camp 4,1,40,0.5,3,4282.8,4500.96,11094.8913,30288,10148
Scenario 87,Camp 5,1,40,0.5,3,2483.6,742.52,6434.482579,30288,5886
Scenario 87,Camp 6,1,40,0.5,3,1698.4,2074,4400.60476,30288,4024
Scenario 87,Camp 7,1,40,0.5,3,2174.4,1628.42,5633.571959,30288,5152
Scenario 87,Camp 1,1,40,0.5,3,428.4,2882.1,1110.965084,37860,1872
Scenario 87,Camp 2,1,40,0.5,3,642.6,2860.68,1665.800478,37860,2426
Scenario 87,Camp 3,1,40,0.5,3,1071,2817.84,2775.471066,37860,3532
Scenario 87,Camp 4,1,40,0.5,3,4282.8,4500.96,11094.8913,37860,12334
Scenario 87,Camp 5,1,40,0.5,3,2483.6,742.52,6434.482579,37860,6642
Scenario 87,Camp 6,1,40,0.5,3,1698.4,2074,4400.60476,37860,4968
Scenario 87,Camp 7,1,40,0.5,3,2174.4,1628.42,5633.571959,37860,6086
Scenario 88,Camp 1,1,50,0.5,3,428.4,2882.1,1206.67131,22716,762
Scenario 88,Camp 2,1,50,0.5,3,642.6,2860.68,1809.304067,22716,1142
Scenario 88,Camp 3,1,50,0.5,3,1071,2817.84,3014.569364,22716,1904
Scenario 88,Camp 4,1,50,0.5,3,4282.8,4500.96,12050.68207,22716,7612
Scenario 88,Camp 5,1,50,0.5,3,2483.6,742.52,6988.793467,22716,4414
Scenario 88,Camp 6,1,50,0.5,3,1698.4,2074,4779.703329,22716,3018
Scenario 88,Camp 7,1,50,0.5,3,2174.4,1628.42,6118.88686,22716,3864
Scenario 88,Camp 1,1,50,0.5,3,428.4,2882.1,1206.67131,30288,1016
Scenario 88,Camp 2,1,50,0.5,3,642.6,2860.68,1809.304067,30288,1524
Scenario 88,Camp 3,1,50,0.5,3,1071,2817.84,3014.569364,30288,2538
Scenario 88,Camp 4,1,50,0.5,3,4282.8,4500.96,12050.68207,30288,10148
Scenario 88,Camp 5,1,50,0.5,3,2483.6,742.52,6988.793467,30288,5886
Scenario 88,Camp 6,1,50,0.5,3,1698.4,2074,4779.703329,30288,4024
Scenario 88,Camp 7,1,50,0.5,3,2174.4,1628.42,6118.88686,30288,5152
Scenario 88,Camp 1,1,50,0.5,3,428.4,2882.1,1206.67131,37860,1714
Scenario 88,Camp 2,1,50,0.5,3,642.6,2860.68,1809.304067,37860,2300
Scenario 88,Camp 3,1,50,0.5,3,1071,2817.84,3014.569364,37860,3472
Scenario 88,Camp 4,1,50,0.5,3,4282.8,4500.96,12050.68207,37860,12602
Scenario 88,Camp 5,1,50,0.5,3,2483.6,742.52,6988.793467,37860,6782
Scenario 88,Camp 6,1,50,0.5,3,1698.4,2074,4779.703329,37860,5054
Scenario 88,Camp 7,1,50,0.5,3,2174.4,1628.42,6118.88686,37860,5936
Scenario 89,Camp 1,2,20,0.5,3,428.4,2882.1,171.4392924,11358,554
Scenario 89,Camp 2,2,20,0.5,3,642.6,2860.68,256.9595699,11358,726
Scenario 89,Camp 3,2,20,0.5,3,1071,2817.84,428.000001,11358,1068
Scenario 89,Camp 4,2,20,0.5,3,4282.8,4500.96,1710.323603,11358,3716
Scenario 89,Camp 5,2,20,0.5,3,2483.6,742.52,991.9860574,11358,1968
Scenario 89,Camp 6,2,20,0.5,3,1698.4,2074,678.4919112,11358,1500
Scenario 89,Camp 7,2,20,0.5,3,2174.4,1628.42,868.53676,11358,1826
Scenario 89,Camp 1,2,20,0.5,3,428.4,2882.1,171.4392924,15144,968
Scenario 89,Camp 2,2,20,0.5,3,642.6,2860.68,256.9595699,15144,1166
Scenario 89,Camp 3,2,20,0.5,3,1071,2817.84,428.000001,15144,1554
Scenario 89,Camp 4,2,20,0.5,3,4282.8,4500.96,1710.323603,15144,4814
Scenario 89,Camp 5,2,20,0.5,3,2483.6,742.52,991.9860574,15144,2370
Scenario 89,Camp 6,2,20,0.5,3,1698.4,2074,678.4919112,15144,1972
Scenario 89,Camp 7,2,20,0.5,3,2174.4,1628.42,868.53676,15144,2300
Scenario 89,Camp 1,2,20,0.5,3,428.4,2882.1,171.4392924,18930,1382
Scenario 89,Camp 2,2,20,0.5,3,642.6,2860.68,256.9595699,18930,1604
Scenario 89,Camp 3,2,20,0.5,3,1071,2817.84,428.000001,18930,2040
Scenario 89,Camp 4,2,20,0.5,3,4282.8,4500.96,1710.323603,18930,5912
Scenario 89,Camp 5,2,20,0.5,3,2483.6,742.52,991.9860574,18930,2774
Scenario 89,Camp 6,2,20,0.5,3,1698.4,2074,678.4919112,18930,2442
Scenario 89,Camp 7,2,20,0.5,3,2174.4,1628.42,868.53676,18930,2776
Scenario 9,Camp 1,6,20,0.25,1,428.4,2882.1,-10.04872167,3786,134
Scenario 9,Camp 2,6,20,0.25,1,642.6,2860.68,-15.03827676,3786,218
Scenario 9,Camp 3,6,20,0.25,1,1071,2817.84,-25.01732262,3786,364
Scenario 9,Camp 4,6,20,0.25,1,4282.8,4500.96,-99.83193913,3786,1292
Scenario 9,Camp 5,6,20,0.25,1,2483.6,742.52,-57.92197955,3786,632
Scenario 9,Camp 6,6,20,0.25,1,1698.4,2074,-39.63178705,3786,524
Scenario 9,Camp 7,6,20,0.25,1,2174.4,1628.42,-50.71957679,3786,622
Scenario 9,Camp 1,6,20,0.25,1,428.4,2882.1,-10.04872167,5048,272
Scenario 9,Camp 2,6,20,0.25,1,642.6,2860.68,-15.03827676,5048,364
Scenario 9,Camp 3,6,20,0.25,1,1071,2817.84,-25.01732262,5048,526
Scenario 9,Camp 4,6,20,0.25,1,4282.8,4500.96,-99.83193913,5048,1658
Scenario 9,Camp 5,6,20,0.25,1,2483.6,742.52,-57.92197955,5048,766
Scenario 9,Camp 6,6,20,0.25,1,1698.4,2074,-39.63178705,5048,682
Scenario 9,Camp 7,6,20,0.25,1,2174.4,1628.42,-50.71957679,5048,780
Scenario 9,Camp 1,6,20,0.25,1,428.4,2882.1,-10.04872167,6310,410
Scenario 9,Camp 2,6,20,0.25,1,642.6,2860.68,-15.03827676,6310,512
Scenario 9,Camp 3,6,20,0.25,1,1071,2817.84,-25.01732262,6310,688
Scenario 9,Camp 4,6,20,0.25,1,4282.8,4500.96,-99.83193913,6310,2024
Scenario 9,Camp 5,6,20,0.25,1,2483.6,742.52,-57.92197955,6310,900
Scenario 9,Camp 6,6,20,0.25,1,1698.4,2074,-39.63178705,6310,838
Scenario 9,Camp 7,6,20,0.25,1,2174.4,1628.42,-50.71957679,6310,938
Scenario 90,Camp 1,2,30,0.5,3,428.4,2882.1,258.4924938,11358,364
Scenario 90,Camp 2,2,30,0.5,3,642.6,2860.68,387.4381367,11358,564
Scenario 90,Camp 3,2,30,0.5,3,1071,2817.84,645.3292359,11358,956
Scenario 90,Camp 4,2,30,0.5,3,4282.8,4500.96,2578.789303,11358,3828
Scenario 90,Camp 5,2,30,0.5,3,2483.6,742.52,1495.695334,11358,2188
Scenario 90,Camp 6,2,30,0.5,3,1698.4,2074,1023.015574,11358,1520
Scenario 90,Camp 7,2,30,0.5,3,2174.4,1628.42,1309.561127,11358,1938
Scenario 90,Camp 1,2,30,0.5,3,428.4,2882.1,258.4924938,15144,778
Scenario 90,Camp 2,2,30,0.5,3,642.6,2860.68,387.4381367,15144,1002
Scenario 90,Camp 3,2,30,0.5,3,1071,2817.84,645.3292359,15144,1442
Scenario 90,Camp 4,2,30,0.5,3,4282.8,4500.96,2578.789303,15144,4926
Scenario 90,Camp 5,2,30,0.5,3,2483.6,742.52,1495.695334,15144,2592
Scenario 90,Camp 6,2,30,0.5,3,1698.4,2074,1023.015574,15144,1992
Scenario 90,Camp 7,2,30,0.5,3,2174.4,1628.42,1309.561127,15144,2412
Scenario 90,Camp 1,2,30,0.5,3,428.4,2882.1,258.4924938,18930,1192
Scenario 90,Camp 2,2,30,0.5,3,642.6,2860.68,387.4381367,18930,1438
Scenario 90,Camp 3,2,30,0.5,3,1071,2817.84,645.3292359,18930,1928
Scenario 90,Camp 4,2,30,0.5,3,4282.8,4500.96,2578.789303,18930,6024
Scenario 90,Camp 5,2,30,0.5,3,2483.6,742.52,1495.695334,18930,2996
Scenario 90,Camp 6,2,30,0.5,3,1698.4,2074,1023.015574,18930,2464
Scenario 90,Camp 7,2,30,0.5,3,2174.4,1628.42,1309.561127,18930,2888
Scenario 91,Camp 1,2,40,0.5,3,428.4,2882.1,320.2577231,11358,320.2577231
Scenario 91,Camp 2,2,40,0.5,3,642.6,2860.68,480.0141531,11358,480.0141531
Scenario 91,Camp 3,2,40,0.5,3,1071,2817.84,799.526782,11358,854
Scenario 91,Camp 4,2,40,0.5,3,4282.8,4500.96,3194.975523,11358,3862
Scenario 91,Camp 5,2,40,0.5,3,2483.6,742.52,1853.082753,11358,2330
Scenario 91,Camp 6,2,40,0.5,3,1698.4,2074,1267.459003,11358,1514
Scenario 91,Camp 7,2,40,0.5,3,2174.4,1628.42,1622.472895,11358,1997.728124
Scenario 91,Camp 1,2,40,0.5,3,428.4,2882.1,320.2577231,15144,642
Scenario 91,Camp 2,2,40,0.5,3,642.6,2860.68,480.0141531,15144,884
Scenario 91,Camp 3,2,40,0.5,3,1071,2817.84,799.526782,15144,1362
Scenario 91,Camp 4,2,40,0.5,3,4282.8,4500.96,3194.975523,15144,5008
Scenario 91,Camp 5,2,40,0.5,3,2483.6,742.52,1853.082753,15144,2750
Scenario 91,Camp 6,2,40,0.5,3,1698.4,2074,1267.459003,15144,2006
Scenario 91,Camp 7,2,40,0.5,3,2174.4,1628.42,1622.472895,15144,2492
Scenario 91,Camp 1,2,40,0.5,3,428.4,2882.1,320.2577231,18930,1056
Scenario 91,Camp 2,2,40,0.5,3,642.6,2860.68,480.0141531,18930,1322
Scenario 91,Camp 3,2,40,0.5,3,1071,2817.84,799.526782,18930,1848
Scenario 91,Camp 4,2,40,0.5,3,4282.8,4500.96,3194.975523,18930,6104
Scenario 91,Camp 5,2,40,0.5,3,2483.6,742.52,1853.082753,18930,3154
Scenario 91,Camp 6,2,40,0.5,3,1698.4,2074,1267.459003,18930,2478
Scenario 91,Camp 7,2,40,0.5,3,2174.4,1628.42,1622.472895,18930,2968
Scenario 92,Camp 1,2,50,0.5,3,428.4,2882.1,368.1665569,11358,368
Scenario 92,Camp 2,2,50,0.5,3,642.6,2860.68,551.8216901,11358,551.8216901
Scenario 92,Camp 3,2,50,0.5,3,1071,2817.84,919.1316909,11358,919.1316909
Scenario 92,Camp 4,2,50,0.5,3,4282.8,4500.96,3672.926686,11358,3716
Scenario 92,Camp 5,2,50,0.5,3,2483.6,742.52,2130.293972,11358,2376
Scenario 92,Camp 6,2,50,0.5,3,1698.4,2074,1457.064056,11358,1457.046619
Scenario 92,Camp 7,2,50,0.5,3,2174.4,1628.42,1865.186119,11358,1970
Scenario 92,Camp 1,2,50,0.5,3,428.4,2882.1,368.1665569,15144,536
Scenario 92,Camp 2,2,50,0.5,3,642.6,2860.68,551.8216901,15144,792
Scenario 92,Camp 3,2,50,0.5,3,1071,2817.84,919.1316909,15144,1300
Scenario 92,Camp 4,2,50,0.5,3,4282.8,4500.96,3672.926686,15144,5070
Scenario 92,Camp 5,2,50,0.5,3,2483.6,742.52,2130.293972,15144,2874
Scenario 92,Camp 6,2,50,0.5,3,1698.4,2074,1457.064056,15144,2018
Scenario 92,Camp 7,2,50,0.5,3,2174.4,1628.42,1865.186119,15144,2554
Scenario 92,Camp 1,2,50,0.5,3,428.4,2882.1,368.1665569,18930,950
Scenario 92,Camp 2,2,50,0.5,3,642.6,2860.68,551.8216901,18930,1230
Scenario 92,Camp 3,2,50,0.5,3,1071,2817.84,919.1316909,18930,1786
Scenario 92,Camp 4,2,50,0.5,3,4282.8,4500.96,3672.926686,18930,6168
Scenario 92,Camp 5,2,50,0.5,3,2483.6,742.52,2130.293972,18930,3276
Scenario 92,Camp 6,2,50,0.5,3,1698.4,2074,1457.064056,18930,2490
Scenario 92,Camp 7,2,50,0.5,3,2174.4,1628.42,1865.186119,18930,3030
Scenario 93,Camp 1,6,20,0.5,3,428.4,2882.1,-36.00516279,3786,178
Scenario 93,Camp 2,6,20,0.5,3,642.6,2860.68,-53.88303314,3786,260
Scenario 93,Camp 3,6,20,0.5,3,1071,2817.84,-89.6385434,3786,394
Scenario 93,Camp 4,6,20,0.5,3,4282.8,4500.96,-357.7037297,3786,1266
Scenario 93,Camp 5,6,20,0.5,3,2483.6,742.52,-207.5378711,3786,572
Scenario 93,Camp 6,6,20,0.5,3,1698.4,2074,-142.003032,3786,522
Scenario 93,Camp 7,6,20,0.5,3,2174.4,1628.42,-181.731237,3786,594
Scenario 93,Camp 1,6,20,0.5,3,428.4,2882.1,-36.00516279,5048,316
Scenario 93,Camp 2,6,20,0.5,3,642.6,2860.68,-53.88303314,5048,406
Scenario 93,Camp 3,6,20,0.5,3,1071,2817.84,-89.6385434,5048,556
Scenario 93,Camp 4,6,20,0.5,3,4282.8,4500.96,-357.7037297,5048,1634
Scenario 93,Camp 5,6,20,0.5,3,2483.6,742.52,-207.5378711,5048,706
Scenario 93,Camp 6,6,20,0.5,3,1698.4,2074,-142.003032,5048,678
Scenario 93,Camp 7,6,20,0.5,3,2174.4,1628.42,-181.731237,5048,752
Scenario 93,Camp 1,6,20,0.5,3,428.4,2882.1,-36.00516279,6310,454
Scenario 93,Camp 2,6,20,0.5,3,642.6,2860.68,-53.88303314,6310,552
Scenario 93,Camp 3,6,20,0.5,3,1071,2817.84,-89.6385434,6310,718
Scenario 93,Camp 4,6,20,0.5,3,4282.8,4500.96,-357.7037297,6310,1998
Scenario 93,Camp 5,6,20,0.5,3,2483.6,742.52,-207.5378711,6310,842
Scenario 93,Camp 6,6,20,0.5,3,1698.4,2074,-142.003032,6310,836
Scenario 93,Camp 7,6,20,0.5,3,2174.4,1628.42,-181.731237,6310,910
Scenario 94,Camp 1,6,30,0.5,3,428.4,2882.1,-6.85269146,3786,114
Scenario 94,Camp 2,6,30,0.5,3,642.6,2860.68,-10.25530153,3786,204
Scenario 94,Camp 3,6,30,0.5,3,1071,2817.84,-17.06047781,3786,356
Scenario 94,Camp 4,6,30,0.5,3,4282.8,4500.96,-68.08005031,3786,1304
Scenario 94,Camp 5,6,30,0.5,3,2483.6,742.52,-39.49969635,3786,648
Scenario 94,Camp 6,6,30,0.5,3,1698.4,2074,-27.02676198,3786,528
Scenario 94,Camp 7,6,30,0.5,3,2174.4,1628.42,-34.58804236,3786,632
Scenario 94,Camp 1,6,30,0.5,3,428.4,2882.1,-6.85269146,5048,252
Scenario 94,Camp 2,6,30,0.5,3,642.6,2860.68,-10.25530153,5048,350
Scenario 94,Camp 3,6,30,0.5,3,1071,2817.84,-17.06047781,5048,518
Scenario 94,Camp 4,6,30,0.5,3,4282.8,4500.96,-68.08005031,5048,1670
Scenario 94,Camp 5,6,30,0.5,3,2483.6,742.52,-39.49969635,5048,782
Scenario 94,Camp 6,6,30,0.5,3,1698.4,2074,-27.02676198,5048,686
Scenario 94,Camp 7,6,30,0.5,3,2174.4,1628.42,-34.58804236,5048,790
Scenario 94,Camp 1,6,30,0.5,3,428.4,2882.1,-6.85269146,6310,390
Scenario 94,Camp 2,6,30,0.5,3,642.6,2860.68,-10.25530153,6310,496
Scenario 94,Camp 3,6,30,0.5,3,1071,2817.84,-17.06047781,6310,680
Scenario 94,Camp 4,6,30,0.5,3,4282.8,4500.96,-68.08005031,6310,2036
Scenario 94,Camp 5,6,30,0.5,3,2483.6,742.52,-39.49969635,6310,916
Scenario 94,Camp 6,6,30,0.5,3,1698.4,2074,-27.02676198,6310,842
Scenario 94,Camp 7,6,30,0.5,3,2174.4,1628.42,-34.58804236,6310,950
Scenario 95,Camp 1,6,40,0.5,3,428.4,2882.1,13.83131612,3786,68
Scenario 95,Camp 2,6,40,0.5,3,642.6,2860.68,20.69906666,3786,164
Scenario 95,Camp 3,6,40,0.5,3,1071,2817.84,34.43447923,3786,328
Scenario 95,Camp 4,6,40,0.5,3,4282.8,4500.96,137.4112205,3786,1332
Scenario 95,Camp 5,6,40,0.5,3,2483.6,742.52,79.72528603,3786,700
Scenario 95,Camp 6,6,40,0.5,3,1698.4,2074,54.55019982,3786,534
Scenario 95,Camp 7,6,40,0.5,3,2174.4,1628.42,69.81171567,3786,660
Scenario 95,Camp 1,6,40,0.5,3,428.4,2882.1,13.83131612,5048,206
Scenario 95,Camp 2,6,40,0.5,3,642.6,2860.68,20.69906666,5048,310
Scenario 95,Camp 3,6,40,0.5,3,1071,2817.84,34.43447923,5048,490
Scenario 95,Camp 4,6,40,0.5,3,4282.8,4500.96,137.4112205,5048,1698
Scenario 95,Camp 5,6,40,0.5,3,2483.6,742.52,79.72528603,5048,836
Scenario 95,Camp 6,6,40,0.5,3,1698.4,2074,54.55019982,5048,690
Scenario 95,Camp 7,6,40,0.5,3,2174.4,1628.42,69.81171567,5048,818
Scenario 95,Camp 1,6,40,0.5,3,428.4,2882.1,13.83131612,6310,344
Scenario 95,Camp 2,6,40,0.5,3,642.6,2860.68,20.69906666,6310,456
Scenario 95,Camp 3,6,40,0.5,3,1071,2817.84,34.43447923,6310,652
Scenario 95,Camp 4,6,40,0.5,3,4282.8,4500.96,137.4112205,6310,2064
Scenario 95,Camp 5,6,40,0.5,3,2483.6,742.52,79.72528603,6310,970
Scenario 95,Camp 6,6,40,0.5,3,1698.4,2074,54.55019982,6310,848
Scenario 95,Camp 7,6,40,0.5,3,2174.4,1628.42,69.81171567,6310,976
Scenario 96,Camp 1,6,50,0.5,3,428.4,2882.1,29.87507883,3786,32
Scenario 96,Camp 2,6,50,0.5,3,642.6,2860.68,44.70913996,3786,132
Scenario 96,Camp 3,6,50,0.5,3,1071,2817.84,74.37707103,3786,308
Scenario 96,Camp 4,6,50,0.5,3,4282.8,4500.96,296.8026331,3786,1354
Scenario 96,Camp 5,6,50,0.5,3,2483.6,742.52,172.2033669,3786,742
Scenario 96,Camp 6,6,50,0.5,3,1698.4,2074,117.8262073,3786,538
Scenario 96,Camp 7,6,50,0.5,3,2174.4,1628.42,150.7904592,3786,680
Scenario 96,Camp 1,6,50,0.5,3,428.4,2882.1,29.87507883,5048,170
Scenario 96,Camp 2,6,50,0.5,3,642.6,2860.68,44.70913996,5048,278
Scenario 96,Camp 3,6,50,0.5,3,1071,2817.84,74.37707103,5048,470
Scenario 96,Camp 4,6,50,0.5,3,4282.8,4500.96,296.8026331,5048,1720
Scenario 96,Camp 5,6,50,0.5,3,2483.6,742.52,172.2033669,5048,878
Scenario 96,Camp 6,6,50,0.5,3,1698.4,2074,117.8262073,5048,694
Scenario 96,Camp 7,6,50,0.5,3,2174.4,1628.42,150.7904592,5048,838
Scenario 96,Camp 1,6,50,0.5,3,428.4,2882.1,29.87507883,6310,308
Scenario 96,Camp 2,6,50,0.5,3,642.6,2860.68,44.70913996,6310,424
Scenario 96,Camp 3,6,50,0.5,3,1071,2817.84,74.37707103,6310,632
Scenario 96,Camp 4,6,50,0.5,3,4282.8,4500.96,296.8026331,6310,2084
Scenario 96,Camp 5,6,50,0.5,3,2483.6,742.52,172.2033669,6310,1012
Scenario 96,Camp 6,6,50,0.5,3,1698.4,2074,117.8262073,6310,852
Scenario 96,Camp 7,6,50,0.5,3,2174.4,1628.42,150.7904592,6310,998
Scenario 97,Camp 1,1,20,0.75,3,428.4,2882.1,1284.86899,22716,762
Scenario 97,Camp 2,1,20,0.75,3,642.6,2860.68,1926.555037,22716,1142
Scenario 97,Camp 3,1,20,0.75,3,1071,2817.84,3209.926898,22716,1904
Scenario 97,Camp 4,1,20,0.75,3,4282.8,4500.96,12831.61999,22716,7612
Scenario 97,Camp 5,1,20,0.75,3,2483.6,742.52,7441.69844,22716,4414
